EarthquakeKey,EarthquakeID,Year_Index,Month_Index,StationName,SiteClass,log_Pa,log_Pv,log_Pd,log_PGV
2016p154476WHZ,2016p154476,4,2,WHZ,B,-9.125622,-12.375675,-14.837162,-11.381897
2016p154476MLZ,2016p154476,4,2,MLZ,B,-8.870403,-12.446871,-15.147317,-11.330604
2021p173171MLZ,2021p173171,9,3,MLZ,B,-8.953221,-12.238596,-17.098925,-11.322305
2022p599839BWRS,2022p599839,10,8,BWRS,B,-7.858474,-11.908935,-16.194977,-9.686765
2022p599839NNZ,2022p599839,10,8,NNZ,B,-6.985795,-10.715418,-14.243221,-9.466524
2022p599839HAVS,2022p599839,10,8,HAVS,B,-6.930306,-11.087658,-15.289544,-9.419828
2022p599839TCW,2022p599839,10,8,TCW,B,-7.38219,-11.840042,-15.919245,-9.326874
2022p599839THZ,2022p599839,10,8,THZ,B,-9.302456,-12.785891,-16.614033,-10.775761
2019p760286WHZ,2019p760286,7,10,WHZ,B,-7.387208,-11.833131,-15.185932,-11.242898
2020p404363VRZ,2020p404363,8,5,VRZ,B,-6.446833,-10.349775,-13.818515,-9.688376
2021p688968MXZ,2021p688968,9,9,MXZ,B,-6.569094,-10.970601,-14.951825,-10.616837
2022p156070MXZ,2022p156070,10,2,MXZ,B,-6.51087,-9.638051,-12.89922,-8.306313
2015p360291PUZ,2015p360291,3,5,PUZ,B,-8.729471,-12.272212,-14.788372,-10.629158
2021p687449WHZ,2021p687449,9,9,WHZ,B,-7.363071,-11.242898,-15.440062,-10.394511
2021p687449MLZ,2021p687449,9,9,MLZ,B,-6.818699,-10.756803,-14.589868,-11.030499
2020p350406VRZ,2020p350406,8,5,VRZ,B,-6.981321,-11.399597,-14.780466,-9.590138
2013p021805QRZ,2013p021805,1,1,QRZ,B,-8.491511,-12.380426,-15.390547,-10.164852
2013p021805BWRS,2013p021805,1,1,BWRS,B,-5.97684,-10.265893,-14.57908,-9.577066
2014p531618MLZ,2014p531618,2,7,MLZ,B,-5.467844,-9.790159,-13.867857,-9.355366
2014p531618WHZ,2014p531618,2,7,WHZ,B,-5.624202,-10.260162,-14.15941,-8.939901
2017p960952MXZ,2017p960952,5,12,MXZ,B,-8.96202,-12.85616,-15.36668,-10.80489
2014p815325RTZ,2014p815325,2,10,RTZ,B,-5.965531,-10.031321,-13.600399,-8.379459
2014p815325MTHZ,2014p815325,2,10,MTHZ,B,-7.669997,-11.569496,-15.016156,-8.635982
2014p815325BKZ,2014p815325,2,10,BKZ,B,-7.51224,-11.169336,-14.620707,-10.914089
2017p642708MLZ,2017p642708,5,8,MLZ,B,-8.477141,-12.05078,-15.250995,-10.747458
2018p063406WHZ,2018p063406,6,1,WHZ,B,-7.431063,-11.656796,-15.35729,-11.445267
2018p063406MLZ,2018p063406,6,1,MLZ,B,-7.296208,-11.573738,-15.03629,-11.532108
2022p706622TSFS,2022p706622,10,9,TSFS,B,-8.228194,-10.451669,-15.692828,-10.243165
2022p706622NNZ,2022p706622,10,9,NNZ,B,-8.189567,-11.979734,-16.473343,-11.305911
2022p706622THZ,2022p706622,10,9,THZ,B,-8.835348,-12.71357,-16.873118,-11.905968
2018p712162WHZ,2018p712162,6,9,WHZ,B,-8.735057,-12.680888,-15.182002,-11.865324
2018p712162MLZ,2018p712162,6,9,MLZ,B,-9.34273,-13.255895,-15.760421,-11.190842
2014p742158VRZ,2014p742158,2,10,VRZ,B,-5.661291,-9.82283,-13.560868,-8.318576
2017p765281QRZ,2017p765281,5,10,QRZ,B,-6.996672,-11.373164,-14.572663,-11.06824
2017p765281THZ,2017p765281,5,10,THZ,B,-9.285064,-12.537358,-15.147317,-12.057653
2017p765281NNZ,2017p765281,5,10,NNZ,B,-8.001953,-10.10438,-13.013509,-11.373164
2016p868234VRZ,2016p868234,4,11,VRZ,B,-6.52734,-10.146834,-13.222184,-7.636818
2021p357027MLZ,2021p357027,9,5,MLZ,B,-7.473696,-11.674269,-15.61732,-11.589807
2021p357027WHZ,2021p357027,9,5,WHZ,B,-7.923333,-12.446871,-16.471918,-11.390708
2018p419868KIKS,2018p419868,6,6,KIKS,B,-7.513844,-10.964804,-13.711151,-10.95331
2018p419868GVZ,2018p419868,6,6,GVZ,B,-6.864163,-10.908609,-14.036157,-8.824785
2018p419868LTZ,2018p419868,6,6,LTZ,B,-8.049768,-12.03044,-15.13977,-11.669579
2018p419868THZ,2018p419868,6,6,THZ,B,-8.801488,-11.922399,-14.752004,-10.919599
2015p766464PUZ,2015p766464,3,10,PUZ,B,-5.11505,-9.156203,-12.504479,-7.713946
2015p766464MWZ,2015p766464,3,10,MWZ,B,-4.796749,-8.879505,-12.523527,-7.818148
2021p593656KEKS,2021p593656,9,8,KEKS,B,-5.927809,-9.683549,-13.027053,-7.72738
2021p593656NNZ,2021p593656,9,8,NNZ,B,-8.149537,-11.805955,-15.767439,-10.982297
2021p593656BWRS,2021p593656,9,8,BWRS,B,-6.213847,-10.04967,-13.747852,-7.688917
2022p492960PWZ,2022p492960,10,7,PWZ,B,-6.248027,-10.404363,-14.14819,-9.221401
2013p549379NEWS,2013p549379,1,7,NEWS,B,-7.856861,-11.671921,-14.574798,-10.026786
2013p549379BWRS,2013p549379,1,7,BWRS,B,-6.068792,-9.808177,-13.122363,-8.503631
2014p715168MRZ,2014p715168,2,9,MRZ,B,-3.644402,-6.762393,-10.10438,-6.108969
2014p715168TSZ,2014p715168,2,9,TSZ,B,-3.82062,-6.840611,-10.504968,-5.656075
2014p715168BFZ,2014p715168,2,9,BFZ,B,-4.017522,-6.553072,-8.587449,-5.543387
2014p181918MQZ,2014p181918,2,3,MQZ,B,-7.643931,-11.816737,-15.213878,-10.356044
2014p181918OXZ,2014p181918,2,3,OXZ,B,-7.575907,-11.273909,-14.702242,-10.031321
2014p181918LTZ,2014p181918,2,3,LTZ,B,-7.576243,-11.464135,-14.903183,-10.654264
2017p010334OXZ,2017p010334,5,1,OXZ,B,-7.721137,-11.426748,-14.625192,-10.799976
2017p010334LTZ,2017p010334,5,1,LTZ,B,-5.303634,-9.551423,-12.940042,-9.540234
2017p010334GVZ,2017p010334,5,1,GVZ,B,-6.736122,-10.397784,-13.443947,-7.922646
2019p274078MRZ,2019p274078,7,4,MRZ,B,-8.35212,-9.533304,-12.134683,-11.426748
2019p274078BFZ,2019p274078,7,4,BFZ,B,-8.213466,-12.062838,-14.79634,-10.527109
2018p319384OXZ,2018p319384,6,4,OXZ,B,-7.102032,-11.024345,-14.135716,-10.90316
2018p319384LTZ,2018p319384,6,4,LTZ,B,-6.654397,-11.042922,-14.702242,-9.768957
2018p319384GVZ,2018p319384,6,4,GVZ,B,-6.92461,-11.094215,-14.198236,-9.013713
2017p949077NNZ,2017p949077,5,12,NNZ,B,-8.897224,-10.204593,-12.764689,-10.95904
2019p827776GVZ,2019p827776,7,11,GVZ,B,-6.725647,-11.055501,-14.933306,-10.365523
2019p827776THZ,2019p827776,7,11,THZ,B,-9.060172,-12.311433,-14.906155,-11.911912
2019p827776KIKS,2019p827776,7,11,KIKS,B,-6.861604,-10.410985,-13.553146,-8.273518
2018p328963TCW,2018p328963,6,5,TCW,B,-6.258394,-9.843334,-12.822259,-7.435373
2018p328963KEKS,2018p328963,6,5,KEKS,B,-5.755068,-8.783603,-12.157282,-6.855281
2018p328963BWRS,2018p328963,6,5,BWRS,B,-6.141671,-9.541626,-12.883346,-6.006349
2013p544460BWRS,2013p544460,1,7,BWRS,B,-6.940369,-10.925139,-14.382907,-9.395466
2013p544460TCW,2013p544460,1,7,TCW,B,-5.782437,-10.277454,-14.636491,-9.005646
2015p428230LTZ,2015p428230,3,6,LTZ,B,-8.156715,-10.298013,-12.434229,-10.381523
2015p826450MWZ,2015p826450,3,11,MWZ,B,-6.386737,-10.936312,-14.671177,-10.07309
2015p826450PUZ,2015p826450,3,11,PUZ,B,-6.892569,-10.684374,-14.089947,-8.622276
2016p989119KIKS,2016p989119,4,12,KIKS,B,-7.38213,-10.964804,-14.000636,-9.241831
2016p989119THZ,2016p989119,4,12,THZ,B,-9.659757,-12.991335,-15.623399,-11.483367
2018p663204MLZ,2018p663204,6,9,MLZ,B,-8.499005,-12.105323,-14.79901,-11.205441
2016p877157KEKS,2016p877157,4,11,KEKS,B,-7.239704,-11.190842,-14.263361,-9.458802
2016p903791BWRS,2016p903791,4,11,BWRS,B,-5.92919,-9.802738,-13.522841,-8.164858
2018p171033KIKS,2018p171033,6,3,KIKS,B,-4.676183,-8.357509,-12.196122,-7.469541
2018p171033THZ,2018p171033,6,3,THZ,B,-6.423896,-9.763726,-13.000146,-9.760253
2018p171033GVZ,2018p171033,6,3,GVZ,B,-4.691338,-8.33022,-11.381897,-8.960656
2016p948535TCW,2016p948535,4,12,TCW,B,-6.628318,-11.06185,-14.323008,-9.091811
2016p948535BWRS,2016p948535,4,12,BWRS,B,-6.584937,-10.325082,-13.464854,-9.073609
2015p494191PYZ,2015p494191,3,7,PYZ,B,-2.897026,-6.211116,-9.161626,-5.161645
2016p133263OXZ,2016p133263,4,2,OXZ,B,-4.832185,-9.296988,-12.47526,-8.277952
2016p133263MQZ,2016p133263,4,2,MQZ,B,-4.330322,-7.780596,-10.95904,-7.912233
2016p133263LTZ,2016p133263,4,2,LTZ,B,-7.777654,-10.892349,-12.754254,-8.920728
2016p133263GVZ,2016p133263,4,2,GVZ,B,-5.016647,-9.406355,-12.785891,-8.478535
2020p100683TCW,2020p100683,8,2,TCW,B,-7.508132,-11.390708,-14.643333,-10.020021
2020p100683WEL,2020p100683,8,2,WEL,B,-7.680355,-11.876769,-15.276528,-10.349775
2014p750566BKZ,2014p750566,2,10,BKZ,B,-8.647729,-12.419266,-15.67341,-11.390708
2015p293052MXZ,2015p293052,3,4,MXZ,B,-7.092372,-10.809828,-13.658507,-9.719501
2015p293052PUZ,2015p293052,3,4,PUZ,B,-6.44793,-9.90549,-13.290782,-8.245644
2019p087140BFZ,2019p087140,7,2,BFZ,B,-12.863853,-14.876827,-17.104273,-14.568408
2017p039486THZ,2017p039486,5,1,THZ,B,-10.199202,-13.068823,-15.575771,-12.315888
2017p039486KEKS,2017p039486,5,1,KEKS,B,-10.154516,-13.073573,-15.581602,-11.960776
2017p673382KEKS,2017p673382,5,9,KEKS,B,-3.623911,-7.069463,-9.978211,-5.270977
2020p131068MRZ,2020p131068,8,2,MRZ,B,-6.587214,-10.667057,-14.318037,-10.33427
2020p131068TSZ,2020p131068,8,2,TSZ,B,-5.263484,-9.183173,-13.152823,-9.004441
2017p097794GVZ,2017p097794,5,2,GVZ,B,-2.792214,-6.335171,-9.127296,-4.942678
2017p097794LTZ,2017p097794,5,2,LTZ,B,-7.361534,-10.876349,-13.576494,-9.452412
2017p097794MQZ,2017p097794,5,2,MQZ,B,-7.321578,-10.988197,-14.111225,-8.741919
2017p097794OXZ,2017p097794,5,2,OXZ,B,-6.323325,-9.765466,-12.253164,-8.56536
2013p544393TCW,2013p544393,1,7,TCW,B,-7.306034,-11.801942,-15.117464,-8.643443
2013p544393BWRS,2013p544393,1,7,BWRS,B,-6.258491,-10.343544,-13.957074,-8.228386
2013p547077NEWS,2013p547077,1,7,NEWS,B,-6.150839,-9.739669,-13.184239,-8.368519
2013p547077TCW,2013p547077,1,7,TCW,B,-5.277534,-9.616806,-12.559895,-7.016241
2013p547077BWRS,2013p547077,1,7,BWRS,B,-4.057127,-8.065004,-11.619398,-6.034893
2013p572271BWRS,2013p572271,1,7,BWRS,B,-5.048057,-8.475821,-11.889803,-6.998688
2013p577138BWRS,2013p577138,1,8,BWRS,B,-5.773041,-9.252205,-12.658629,-7.571779
2013p577138TCW,2013p577138,1,8,TCW,B,-7.035868,-10.976432,-13.785952,-8.146219
2013p613899TCW,2013p613899,1,8,TCW,B,-7.528165,-11.227747,-14.622947,-9.804548
2013p614051BWRS,2013p614051,1,8,BWRS,B,-5.962544,-9.881726,-13.450867,-7.371303
2013p614051TCW,2013p614051,1,8,TCW,B,-7.238892,-11.273909,-14.50666,-9.19196
2013p614073TCW,2013p614073,1,8,TCW,B,-7.205738,-11.006108,-14.215988,-8.385621
2013p614073BWRS,2013p614073,1,8,BWRS,B,-5.273314,-8.861925,-12.368592,-8.036763
2013p614512NEWS,2013p614512,1,8,NEWS,B,-6.355718,-10.319003,-13.90653,-9.856604
2013p614512BWRS,2013p614512,1,8,BWRS,B,-5.867723,-9.709567,-13.059389,-8.173908
2013p614512TCW,2013p614512,1,8,TCW,B,-6.430165,-10.719933,-14.393545,-8.129716
2013p614924NNZ,2013p614924,1,8,NNZ,B,-8.934331,-12.574242,-15.31162,-10.742817
2013p614924TCW,2013p614924,1,8,TCW,B,-7.431773,-11.532108,-14.977063,-9.791946
2013p614924BWRS,2013p614924,1,8,BWRS,B,-5.695334,-9.260582,-12.716898,-8.216293
2013p614924NEWS,2013p614924,1,8,NEWS,B,-8.557333,-12.370947,-14.645624,-10.608707
2013p616081TCW,2013p616081,1,8,TCW,B,-7.173331,-11.127663,-14.79901,-9.29155
2013p616081BWRS,2013p616081,1,8,BWRS,B,-6.563752,-10.356044,-13.889157,-7.832552
2013p617246TCW,2013p617246,1,8,TCW,B,-6.946244,-11.364505,-14.964364,-9.480838
2013p617246BWRS,2013p617246,1,8,BWRS,B,-5.953044,-10.035877,-13.838779,-8.991068
2013p634703BWRS,2013p634703,1,8,BWRS,B,-6.232778,-9.942228,-13.560868,-7.922867
2013p634703NNZ,2013p634703,1,8,NNZ,B,-7.770346,-11.483367,-14.602968,-10.756803
2013p634703FAIS,2013p634703,1,8,FAIS,B,-7.181587,-11.134489,-14.657158,-9.55424
2013p634703NEWS,2013p634703,1,8,NEWS,B,-7.994971,-11.823535,-14.912125,-9.907496
2013p634703TCW,2013p634703,1,8,TCW,B,-7.498832,-11.148282,-14.165068,-9.123548
2016p869756KEKS,2016p869756,4,11,KEKS,B,-5.687214,-9.305751,-12.336181,-6.064872
2018p120798KIKS,2018p120798,6,2,KIKS,B,-5.341705,-8.212167,-11.895651,-7.900285
2018p120798KEKS,2018p120798,6,2,KEKS,B,-8.141246,-11.190842,-13.693293,-10.040453
2018p120798GVZ,2018p120798,6,2,GVZ,B,-5.683917,-9.385885,-12.501787,-9.889585
2016p188781WEL,2016p188781,4,3,WEL,B,-4.176323,-8.373903,-11.999058,-5.909504
2016p188781TCW,2016p188781,4,3,TCW,B,-4.516227,-8.898622,-12.397233,-6.693109
2018p012973NNZ,2018p012973,6,1,NNZ,B,-6.233134,-9.387078,-13.054705,-8.183528
2014p012762MQZ,2014p012762,2,1,MQZ,B,-6.717627,-10.75212,-14.078175,-11.030499
2014p240663PXZ,2014p240663,2,3,PXZ,B,-5.030779,-8.643261,-11.727357,-7.201087
2014p240663TSZ,2014p240663,2,3,TSZ,B,-4.44769,-8.126683,-11.673094,-6.517291
2013p558057TCW,2013p558057,1,7,TCW,B,-7.449339,-11.83038,-14.84553,-9.5074
2013p558057BWRS,2013p558057,1,7,BWRS,B,-6.829677,-11.036691,-14.316386,-8.902914
2014p869181GVZ,2014p869181,2,11,GVZ,B,-7.585021,-11.557923,-14.473291,-10.616837
2014p869181MQZ,2014p869181,2,11,MQZ,B,-7.424234,-11.338972,-14.400701,-10.114209
2014p869181OXZ,2014p869181,2,11,OXZ,B,-6.203224,-10.93071,-13.992248,-8.785707
2014p869181LTZ,2014p869181,2,11,LTZ,B,-8.365223,-11.879651,-15.226098,-10.19117
2018p140839TCW,2018p140839,6,2,TCW,B,-6.498394,-10.70645,-14.74438,-10.170061
2018p140839BWRS,2018p140839,6,2,BWRS,B,-7.127766,-11.120883,-14.865333,-9.104162
2018p140839KEKS,2018p140839,6,2,KEKS,B,-6.668363,-10.387996,-13.553146,-9.256384
2018p140839NNZ,2018p140839,6,2,NNZ,B,-8.44007,-10.188507,-12.228318,-11.630584
2017p515062KEKS,2017p515062,5,7,KEKS,B,-3.120507,-6.643144,-9.813647,-5.442923
2017p515062TCW,2017p515062,5,7,TCW,B,-6.194048,-10.312961,-14.180794,-8.910088
2017p515062BWRS,2017p515062,5,7,BWRS,B,-5.557356,-9.102949,-12.431719,-8.148389
2018p491349LTZ,2018p491349,6,7,LTZ,B,-5.381494,-9.479528,-13.560868,-10.101938
2018p491349THZ,2018p491349,6,7,THZ,B,-6.53024,-10.662775,-14.313091,-9.969627
2018p491349KIKS,2018p491349,6,7,KIKS,B,-7.084953,-10.671358,-13.62489,-10.047358
2018p491349GVZ,2018p491349,6,7,GVZ,B,-5.708005,-9.264797,-12.668108,-8.301993
2013p571858GVZ,2013p571858,1,7,GVZ,B,-8.181936,-11.761387,-14.996418,-9.907496
2013p572855NEWS,2013p572855,1,7,NEWS,B,-7.311833,-10.914089,-14.066539,-10.391248
2013p572855TCW,2013p572855,1,7,TCW,B,-7.727532,-11.932997,-14.90022,-10.43112
2013p572855BWRS,2013p572855,1,7,BWRS,B,-8.53951,-12.366241,-15.280848,-10.43112
2013p588452OXZ,2013p588452,1,8,OXZ,B,-5.334297,-8.938757,-12.127261,-8.274988
2013p615573BWRS,2013p615573,1,8,BWRS,B,-6.038183,-10.121644,-13.960536,-8.135642
2015p984584OXZ,2015p984584,3,12,OXZ,B,-7.751504,-12.068051,-15.445151,-10.28915
2015p984584INZ,2015p984584,3,12,INZ,B,-9.760253,-12.969642,-15.902984,-12.315888
2015p984584RPZ,2015p984584,3,12,RPZ,B,-7.238492,-11.114149,-14.465598,-9.460085
2016p382981MXZ,2016p382981,4,5,MXZ,B,-5.92551,-10.417652,-14.179354,-10.109282
2016p382981PUZ,2016p382981,4,5,PUZ,B,-6.808781,-10.814791,-13.486207,-8.861763
2016p977011GVZ,2016p977011,4,12,GVZ,B,-8.601303,-11.250561,-13.73855,-11.347411
2016p977011KIKS,2016p977011,4,12,KIKS,B,-8.364167,-11.760106,-14.293546,-11.212821
2016p873927KEKS,2016p873927,4,11,KEKS,B,-4.759361,-8.198692,-11.454657,-5.845577
2017p050254GVZ,2017p050254,5,1,GVZ,B,-7.715629,-11.778194,-14.609584,-10.121644
2017p050254OXZ,2017p050254,5,1,OXZ,B,-6.96579,-11.435964,-14.685395,-10.303965
2017p050254MQZ,2017p050254,5,1,MQZ,B,-6.263244,-10.982297,-14.820633,-8.638226
2017p050254LTZ,2017p050254,5,1,LTZ,B,-7.568976,-11.695647,-14.65484,-11.000102
2016p913211MWZ,2016p913211,4,12,MWZ,B,-5.978713,-9.257432,-12.085626,-7.286524
2016p913211KNZ,2016p913211,4,12,KNZ,B,-5.614919,-8.905543,-11.800608,-7.108785
2016p909425KEKS,2016p909425,4,12,KEKS,B,-7.079227,-10.65851,-13.854251,-8.933133
2017p208236THZ,2017p208236,5,3,THZ,B,-5.827083,-9.309056,-12.338462,-9.278619
2018p138333BWRS,2018p138333,6,2,BWRS,B,-7.149762,-10.925139,-14.34145,-10.620927
2018p138333TCW,2018p138333,6,2,TCW,B,-7.702594,-11.925415,-16.031918,-9.86812
2018p138333NNZ,2018p138333,6,2,NNZ,B,-8.113443,-10.970601,-12.871605,-11.390708
2018p138333KEKS,2018p138333,6,2,KEKS,B,-5.694808,-9.059303,-12.424229,-8.191544
2016p869274BWRS,2016p869274,4,11,BWRS,B,-6.412231,-10.075463,-13.584399,-7.441699
2016p869274TCW,2016p869274,4,11,TCW,B,-5.950331,-10.352905,-13.5007,-8.497278
2016p869218BWRS,2016p869218,4,11,BWRS,B,-4.591944,-8.385608,-11.940636,-8.208768
2016p869218KEKS,2016p869218,4,11,KEKS,B,-5.780001,-9.538844,-12.394815,-8.386911
2018p069205PXZ,2018p069205,6,1,PXZ,B,-7.513806,-11.297814,-14.155188,-9.965363
2018p069205TSZ,2018p069205,6,1,TSZ,B,-7.012305,-11.162269,-14.726814,-9.469111
2016p159909MQZ,2016p159909,4,2,MQZ,B,-6.069655,-9.925733,-13.675749,-7.608527
2016p159909OXZ,2016p159909,4,2,OXZ,B,-6.347784,-10.881654,-13.849067,-8.447611
2016p159909LTZ,2016p159909,4,2,LTZ,B,-6.797145,-10.371892,-13.915331,-10.424364
2016p159909GVZ,2016p159909,4,2,GVZ,B,-7.075152,-10.876349,-14.411531,-9.236684
2018p072574GVZ,2018p072574,6,1,GVZ,B,-6.548663,-10.437923,-14.046182,-9.875872
2018p072574KIKS,2018p072574,6,1,KIKS,B,-7.649717,-11.049191,-14.45417,-9.830237
2018p072574LTZ,2018p072574,6,1,LTZ,B,-7.684249,-11.036691,-14.522757,-11.639623
2018p072574THZ,2018p072574,6,1,THZ,B,-7.749273,-10.93071,-14.069113,-11.266065
2017p042455BWRS,2017p042455,5,1,BWRS,B,-7.171267,-10.733601,-14.258678,-9.615306
2017p042455KEKS,2017p042455,5,1,KEKS,B,-6.997403,-10.829829,-13.693293,-8.770487
2016p905320KEKS,2016p905320,4,11,KEKS,B,-3.550209,-6.773433,-9.085507,-5.278683
2016p905320TCW,2016p905320,4,11,TCW,B,-6.896523,-11.000102,-14.313091,-8.677955
2013p018538CRLZ,2013p018538,1,1,CRLZ,B,-4.466448,-8.94967,-12.852336,-8.260619
2014p740199LTZ,2014p740199,2,10,LTZ,B,-7.969957,-11.986134,-14.764841,-10.444772
2014p740199MQZ,2014p740199,2,10,MQZ,B,-6.833479,-11.198115,-14.891383,-10.576832
2014p740199OXZ,2014p740199,2,10,OXZ,B,-7.688205,-11.390708,-14.329675,-10.328135
2014p009531BWRS,2014p009531,2,1,BWRS,B,-6.667211,-10.19117,-13.403401,-7.445034
2014p009531NNZ,2014p009531,2,1,NNZ,B,-8.486761,-12.214105,-14.927208,-10.24036
2019p807797WEL,2019p807797,7,10,WEL,B,-6.465339,-10.600643,-14.568408,-9.889585
2019p807797TCW,2019p807797,7,10,TCW,B,-6.126664,-10.277454,-14.162235,-8.688889
2019p807797BWRS,2019p807797,7,10,BWRS,B,-6.268453,-10.365523,-13.863651,-7.9435
2017p007993THZ,2017p007993,5,1,THZ,B,-8.349545,-11.885439,-15.226098,-11.990961
2017p007993GVZ,2017p007993,5,1,GVZ,B,-5.39774,-9.645749,-13.238897,-9.293722
2018p774731KEKS,2018p774731,6,10,KEKS,B,-8.566294,-11.704086,-15.182002,-9.585761
2018p774731TCW,2018p774731,6,10,TCW,B,-6.634233,-10.654264,-14.629696,-9.55424
2021p455528TSZ,2021p455528,9,6,TSZ,B,-6.402188,-10.819778,-14.823368,-9.568445
2021p455528MRZ,2021p455528,9,6,MRZ,B,-7.223414,-11.766528,-15.774506,-11.408565
2016p874817KEKS,2016p874817,4,11,KEKS,B,-6.243353,-9.873929,-13.036186,-8.28804
2016p913257KEKS,2016p913257,4,12,KEKS,B,-7.583558,-11.114149,-14.370636,-9.694849
2013p545950BWRS,2013p545950,1,7,BWRS,B,-6.087158,-10.045051,-13.729333,-7.82138
2013p552359TCW,2013p552359,1,7,TCW,B,-7.417878,-11.73482,-14.609584,-9.732901
2013p552359NEWS,2013p552359,1,7,NEWS,B,-7.182325,-11.155251,-14.707109,-10.384754
2013p552359BWRS,2013p552359,1,7,BWRS,B,-7.415821,-11.06185,-14.936368,-9.395466
2013p613938TCW,2013p613938,1,8,TCW,B,-8.056451,-12.287283,-15.492157,-9.325751
2013p613938BWRS,2013p613938,1,8,BWRS,B,-5.856455,-9.819146,-13.377256,-9.009483
2013p613965TCW,2013p613965,1,8,TCW,B,-7.061451,-11.094215,-14.440999,-9.349602
2013p613965BWRS,2013p613965,1,8,BWRS,B,-5.233476,-9.15978,-13.000146,-9.519587
2013p614146BWRS,2013p614146,1,8,BWRS,B,-5.436884,-9.634988,-12.293812,-8.404552
2013p614256NEWS,2013p614256,1,8,NEWS,B,-7.767375,-11.829007,-14.871063,-10.234773
2013p614256TCW,2013p614256,1,8,TCW,B,-7.343421,-11.464135,-14.634221,-9.110006
2013p614256BWRS,2013p614256,1,8,BWRS,B,-6.473319,-10.24036,-13.530332,-7.907539
2013p614506BWRS,2013p614506,1,8,BWRS,B,-7.420438,-11.338972,-15.074292,-8.246498
2013p614761BWRS,2013p614761,1,8,BWRS,B,-5.025774,-8.953839,-12.577136,-7.664916
2013p614761TCW,2013p614761,1,8,TCW,B,-6.687234,-11.036691,-14.343143,-7.918164
2013p615524BWRS,2013p615524,1,8,BWRS,B,-6.748055,-10.472649,-14.082084,-9.777736
2013p615524TCW,2013p615524,1,8,TCW,B,-7.158518,-11.62274,-14.983473,-9.272216
2013p616661TCW,2013p616661,1,8,TCW,B,-6.58563,-10.886987,-14.502676,-9.119906
2013p616661BWRS,2013p616661,1,8,BWRS,B,-6.336445,-9.991226,-13.403401,-8.014084
2013p639452TCW,2013p639452,1,8,TCW,B,-7.565076,-11.913403,-15.400256,-10.18585
2013p639452BWRS,2013p639452,1,8,BWRS,B,-7.123964,-10.834892,-14.413348,-9.412457
2013p639452NNZ,2013p639452,1,8,NNZ,B,-8.097973,-12.230365,-15.026172,-11.858237
2013p889239BWRS,2013p889239,1,11,BWRS,B,-6.180711,-10.312961,-14.122036,-9.942228
2013p889239TCW,2013p889239,1,11,TCW,B,-6.233961,-10.410985,-14.024998,-9.185853
2013p901644TCW,2013p901644,1,11,TCW,B,-7.247818,-11.586572,-14.541181,-9.037943
2013p901644BWRS,2013p901644,1,11,BWRS,B,-6.116893,-10.126631,-13.633189,-8.453557
2015p789559MQZ,2015p789559,3,10,MQZ,B,-6.665208,-11.120883,-14.440999,-9.582854
2015p424757PYZ,2015p424757,3,6,PYZ,B,-7.522827,-11.588727,-14.78573,-9.27009
2017p147329TCW,2017p147329,5,2,TCW,B,-6.980567,-11.266065,-15.170306,-9.296988
2017p100431OXZ,2017p100431,5,2,OXZ,B,-5.123832,-8.949693,-11.943708,-7.289966
2017p100431LTZ,2017p100431,5,2,LTZ,B,-4.370304,-7.958592,-10.710924,-7.853295
2017p100431GVZ,2017p100431,5,2,GVZ,B,-5.374863,-8.676705,-11.539269,-6.25166
2017p097883TCW,2017p097883,5,2,TCW,B,-6.042261,-10.497695,-14.067825,-7.287272
2017p097883NNZ,2017p097883,5,2,NNZ,B,-7.880103,-9.931887,-12.204075,-11.355922
2013p550587TCW,2013p550587,1,7,TCW,B,-7.631061,-11.544416,-14.84553,-9.335904
2013p550587BWRS,2013p550587,1,7,BWRS,B,-5.977652,-9.824676,-13.5007,-9.236684
2013p558468FAIS,2013p558468,1,7,FAIS,B,-7.104561,-10.534599,-13.430248,-10.527109
2013p558468TCW,2013p558468,1,7,TCW,B,-6.547932,-10.738198,-14.486896,-9.397875
2013p558468BWRS,2013p558468,1,7,BWRS,B,-7.11643,-10.936312,-14.407908,-8.334159
2013p558468NNZ,2013p558468,1,7,NNZ,B,-8.363554,-11.818093,-14.56417,-11.569496
2017p171761KEKS,2017p171761,5,3,KEKS,B,-6.303478,-9.897505,-12.633783,-7.767871
2017p171761THZ,2017p171761,5,3,THZ,B,-5.836108,-9.584307,-12.518047,-8.520102
2018p115704TCW,2018p115704,6,2,TCW,B,-7.27566,-11.556877,-15.796012,-9.616806
2018p115704KEKS,2018p115704,6,2,KEKS,B,-5.758984,-9.772459,-13.027053,-7.936865
2017p161601LTZ,2017p161601,5,3,LTZ,B,-5.140697,-8.401969,-10.501325,-6.963196
2017p287600TCW,2017p287600,5,4,TCW,B,-4.261735,-8.73703,-13.132414,-9.63346
2018p356381TCW,2018p356381,6,5,TCW,B,-4.421682,-8.743717,-12.373309,-6.531611
2018p356381NNZ,2018p356381,6,5,NNZ,B,-6.917569,-10.167453,-12.44433,-9.31459
2016p916738KEKS,2016p916738,4,12,KEKS,B,-5.863162,-9.508746,-12.571356,-6.970379
2016p916738KIKS,2016p916738,4,12,KIKS,B,-5.831356,-9.264797,-11.994192,-8.738669
2018p840579PYZ,2018p840579,6,11,PYZ,B,-6.875245,-10.561268,-13.61666,-8.995971
